"year","soc_system","occupation","occ_category","occ_group","occ_level","soc_note","total_16plus","age_16to19","age_20to24","age_25to34","age_35to44","age_45to54","age_55to64","age_65plus","median_age"
2020,"2018_SOC","Furnace, kiln, oven, drier, and kettle operators and tenders",NA,NA,NA,NA,12,0,0,2,2,5,3,0,NA
2020,"2018_SOC","Inspectors, testers, sorters, samplers, and weighers",NA,NA,NA,NA,751,14,61,153,147,190,138,48,44.3
2020,"2018_SOC","Jewelers and precious stone and metal workers",NA,NA,NA,NA,48,1,6,8,13,13,7,1,NA
2020,"2018_SOC","Dental and ophthalmic laboratory technicians and medical appliance technicians",NA,NA,NA,NA,74,0,7,21,11,18,13,4,40.6
2020,"2018_SOC","Packaging and filling machine operators and tenders",NA,NA,NA,NA,252,3,35,61,39,59,43,12,42.4
2020,"2018_SOC","Painting workers",NA,NA,NA,NA,148,4,9,34,37,34,24,6,42.6
2020,"2018_SOC","Photographic process workers and processing machine operators",NA,NA,NA,NA,10,2,0,2,2,3,1,0,NA
2020,"2018_SOC","Adhesive bonding machine operators and tenders",NA,NA,NA,NA,11,0,0,5,2,0,2,2,NA
2020,"2018_SOC","Etchers and engravers",NA,NA,NA,NA,5,0,0,2,0,1,2,0,NA
2020,"2018_SOC","Molders, shapers, and casters, except metal and plastic",NA,NA,NA,NA,26,0,1,2,9,6,5,2,NA
2020,"2018_SOC","Paper goods machine setters, operators, and tenders",NA,NA,NA,NA,22,0,4,2,1,4,7,3,NA
2020,"2018_SOC","Tire builders",NA,NA,NA,NA,2,0,0,0,1,1,0,0,NA
2020,"2018_SOC","Helpers--production workers",NA,NA,NA,NA,38,5,11,6,9,3,5,0,NA
2020,"2018_SOC","Other production equipment operators and tenders",NA,NA,NA,NA,8,0,1,2,4,1,0,0,NA
2020,"2018_SOC","Other production workers",NA,NA,NA,NA,1046,22,116,243,227,221,174,42,41.2
2020,"2018_SOC","Transportation and material moving occupations",NA,NA,NA,NA,10625,574,1242,2272,1959,2046,1864,666,41.4
2020,"2018_SOC","Supervisors of transportation and material moving workers",NA,NA,NA,NA,265,1,8,73,80,51,37,14,42.2
2020,"2018_SOC","Aircraft pilots and flight engineers",NA,NA,NA,NA,155,0,3,22,39,40,41,10,48.4
2020,"2018_SOC","Air traffic controllers and airfield operations specialists",NA,NA,NA,NA,38,1,3,7,12,9,4,2,NA
2020,"2018_SOC","Flight attendants",NA,NA,NA,NA,81,0,3,17,12,18,27,3,49.6
2020,"2018_SOC","Ambulance drivers and attendants, except emergency medical technicians",NA,NA,NA,NA,10,1,1,3,1,1,4,0,NA
2020,"2018_SOC","Bus drivers, school",NA,NA,NA,NA,201,0,5,25,21,49,63,38,54.7
2020,"2018_SOC","Bus drivers, transit and intercity",NA,NA,NA,NA,187,0,2,16,24,50,65,29,54.4
2020,"2018_SOC","Driver/sales workers and truck drivers",NA,NA,NA,NA,3364,61,220,623,660,806,769,226,46.5
2020,"2018_SOC","Shuttle drivers and chauffeurs",NA,NA,NA,NA,88,0,2,12,19,23,18,14,51.7
2020,"2018_SOC","Taxi drivers",NA,NA,NA,NA,327,3,20,79,66,73,50,36,43.5
2020,"2018_SOC","Motor vehicle operators, all other",NA,NA,NA,NA,143,1,10,17,17,22,35,42,54.5
2020,"2018_SOC","Locomotive engineers and operators",NA,NA,NA,NA,55,0,0,9,17,20,7,2,45.5
2020,"2018_SOC","Railroad conductors and yardmasters",NA,NA,NA,NA,40,0,0,7,15,9,9,0,NA
2020,"2018_SOC","Other rail transportation workers",NA,NA,NA,NA,12,0,0,1,3,5,2,2,NA
2020,"2018_SOC","Sailors and marine oilers",NA,NA,NA,NA,19,0,3,7,2,5,2,0,NA
2020,"2018_SOC","Ship and boat captains and operators",NA,NA,NA,NA,31,0,2,6,5,9,7,1,NA
2020,"2018_SOC","Ship engineers",NA,NA,NA,NA,3,0,0,0,1,1,2,0,NA
2020,"2018_SOC","Parking attendants",NA,NA,NA,NA,53,3,9,16,7,8,6,4,37.4
2020,"2018_SOC","Transportation service attendants",NA,NA,NA,NA,93,12,20,14,14,16,12,6,34.3
2020,"2018_SOC","Transportation inspectors",NA,NA,NA,NA,35,1,1,9,6,8,10,1,NA
2020,"2018_SOC","Passenger attendants",NA,NA,NA,NA,21,0,2,5,2,3,4,4,NA
2020,"2018_SOC","Other transportation workers",NA,NA,NA,NA,25,0,1,8,5,5,4,2,NA
2020,"2018_SOC","Crane and tower operators",NA,NA,NA,NA,54,0,2,10,12,17,10,1,45.5
2020,"2018_SOC","Conveyor, dredge, and hoist and winch operators",NA,NA,NA,NA,30,0,9,4,5,3,6,2,NA
2020,"2018_SOC","Industrial truck and tractor operators",NA,NA,NA,NA,553,10,53,143,117,121,87,22,41.5
2020,"2018_SOC","Cleaners of vehicles and equipment",NA,NA,NA,NA,344,49,53,83,62,49,34,12,34.7
2020,"2018_SOC","Laborers and freight, stock, and material movers, hand",NA,NA,NA,NA,1995,157,325,494,361,312,259,86,35.9
2020,"2018_SOC","Machine feeders and offbearers",NA,NA,NA,NA,11,1,2,1,2,2,1,0,NA
2020,"2018_SOC","Packers and packagers, hand",NA,NA,NA,NA,640,70,107,152,100,104,82,25,34.8
2020,"2018_SOC","Stockers and order fillers",NA,NA,NA,NA,1570,193,361,365,229,171,180,71,30.9
2020,"2018_SOC","Pumping station operators",NA,NA,NA,NA,20,1,1,2,8,6,3,1,NA
2020,"2018_SOC","Refuse and recyclable material collectors",NA,NA,NA,NA,98,6,8,31,21,17,12,4,38.7
2020,"2018_SOC","Other material moving workers",NA,NA,NA,NA,62,3,7,11,13,14,10,4,42.6
2021,"2018_SOC","Management,  professional, and related occupations",NA,NA,NA,NA,64744,420,3267,15222,15625,14238,11394,4579,43.8
2021,"2018_SOC","Management, business, and financial operations occupations",NA,NA,NA,NA,27864,100,1052,5726,6783,6603,5411,2189,45.5
2021,"2018_SOC","Management occupations",NA,NA,NA,NA,18986,74,573,3413,4728,4704,3863,1630,46.5
2021,"2018_SOC","Chief executives",NA,NA,NA,NA,1664,1,4,157,388,446,464,204,51.6
2021,"2018_SOC","General and operations managers",NA,NA,NA,NA,1085,2,30,258,303,272,173,47,43.4
2021,"2018_SOC","Legislators",NA,NA,NA,NA,21,0,1,3,3,3,6,6,NA
2021,"2018_SOC","Advertising and promotions managers",NA,NA,NA,NA,72,0,7,34,15,7,5,2,34.2
2021,"2018_SOC","Marketing managers",NA,NA,NA,NA,576,1,27,189,167,108,59,23,39.7
2021,"2018_SOC","Sales managers",NA,NA,NA,NA,537,2,9,94,144,148,114,26,46.2
2021,"2018_SOC","Public relations and fundraising managers",NA,NA,NA,NA,100,0,5,16,30,26,18,5,44.4
2021,"2018_SOC","Administrative services managers",NA,NA,NA,NA,60,0,1,9,16,12,18,4,47.1
2021,"2018_SOC","Facilities managers",NA,NA,NA,NA,146,1,0,18,38,34,46,10,50.2
2021,"2018_SOC","Computer and information systems managers","it","it_management","occupation",NA,715,2,9,113,209,212,149,21,45.7
2021,"2018_SOC","Financial managers",NA,NA,NA,NA,1307,2,37,281,347,301,269,70,44.8
2021,"2018_SOC","Compensation and benefits managers",NA,NA,NA,NA,16,0,0,4,4,5,3,0,NA
2021,"2018_SOC","Human resources managers",NA,NA,NA,NA,273,2,3,45,75,74,58,17,45.8
2021,"2018_SOC","Training and development managers",NA,NA,NA,NA,55,1,1,17,12,12,10,2,43.8
2021,"2018_SOC","Industrial production managers",NA,NA,NA,NA,256,0,7,31,72,85,48,14,46.9
2021,"2018_SOC","Purchasing managers",NA,NA,NA,NA,232,0,1,57,49,53,60,13,46.7
2021,"2018_SOC","Transportation, storage, and distribution managers",NA,NA,NA,NA,314,3,14,61,79,77,64,16,45.2
2021,"2018_SOC","Farmers, ranchers, and other agricultural managers",NA,NA,NA,NA,875,3,27,106,122,143,194,281,56
2021,"2018_SOC","Construction managers",NA,NA,NA,NA,999,2,29,205,247,251,196,69,45.7
2021,"2018_SOC","Education and childcare administrators",NA,NA,NA,NA,956,1,27,137,268,264,196,62,47
2021,"2018_SOC","Architectural and engineering managers","engineering","arch_engineering","occupation",NA,178,0,2,23,55,53,38,6,46.4
2021,"2018_SOC","Food service managers",NA,NA,NA,NA,1133,28,152,268,243,219,165,57,40
2021,"2018_SOC","Funeral home managers",NA,NA,NA,NA,9,0,0,0,1,3,0,4,NA
2021,"2018_SOC","Entertainment and recreation managers",NA,NA,NA,NA,43,1,2,5,11,12,8,4,NA
2021,"2018_SOC","Lodging managers",NA,NA,NA,NA,116,0,4,27,25,24,25,11,46.1
2021,"2018_SOC","Medical and health services managers",NA,NA,NA,NA,791,0,14,146,186,228,174,44,47.2
2021,"2018_SOC","Natural sciences managers","life_science","life_science","occupation",NA,21,0,0,3,7,6,4,0,NA
2021,"2018_SOC","Postmasters and mail superintendents",NA,NA,NA,NA,16,0,0,4,3,6,3,0,NA
2021,"2018_SOC","Property, real estate, and community association managers",NA,NA,NA,NA,780,1,24,135,169,162,177,111,48.7
2021,"2018_SOC","Social and community service managers",NA,NA,NA,NA,391,0,22,73,100,86,80,28,45.9
2021,"2018_SOC","Emergency management directors",NA,NA,NA,NA,13,0,1,3,3,2,4,0,NA
2021,"2018_SOC","Personal service managers, all other",NA,NA,NA,NA,1,0,0,0,0,0,0,0,NA
2021,"2018_SOC","Managers, all other",NA,NA,NA,NA,5235,19,113,892,1335,1370,1035,469,46.8
2021,"2018_SOC","Business and financial operations occupations",NA,NA,NA,NA,8878,26,479,2312,2055,1899,1548,559,43.1
2021,"2018_SOC","Agents and business managers of artists, performers, and athletes",NA,NA,NA,NA,40,0,2,8,10,9,8,3,NA
2021,"2018_SOC","Buyers and purchasing agents, farm products",NA,NA,NA,NA,11,0,1,5,2,0,2,2,NA
2021,"2018_SOC","Wholesale and retail buyers, except farm products",NA,NA,NA,NA,159,2,9,39,31,40,29,10,44.6
2021,"2018_SOC","Purchasing agents, except wholesale, retail, and farm products",NA,NA,NA,NA,223,0,14,56,43,37,60,13,46.3
2021,"2018_SOC","Claims adjusters, appraisers, examiners, and investigators",NA,NA,NA,NA,330,0,16,79,72,81,73,8,44.9
2021,"2018_SOC","Compliance officers",NA,NA,NA,NA,291,0,6,53,70,77,69,15,47.6
2021,"2018_SOC","Cost estimators",NA,NA,NA,NA,127,0,2,27,27,29,29,13,47.2
2021,"2018_SOC","Human resources workers",NA,NA,NA,NA,871,2,59,267,217,177,121,29,40.5
2021,"2018_SOC","Compensation, benefits, and job analysis specialists",NA,NA,NA,NA,67,0,0,12,19,23,10,3,45.2
2021,"2018_SOC","Training and development specialists",NA,NA,NA,NA,166,0,7,38,45,36,32,7,43.3
2021,"2018_SOC","Logisticians",NA,NA,NA,NA,132,0,9,29,25,41,22,5,45
2021,"2018_SOC","Project management specialists",NA,NA,NA,NA,769,2,19,197,207,190,119,34,43.4
2021,"2018_SOC","Management analysts",NA,NA,NA,NA,1001,3,41,231,231,204,186,105,44.8
2021,"2018_SOC","Meeting, convention, and event planners",NA,NA,NA,NA,116,3,7,36,30,22,11,8,40.1
2021,"2018_SOC","Fundraisers",NA,NA,NA,NA,93,0,4,20,28,23,10,8,42.7
2021,"2018_SOC","Market research analysts and marketing specialists",NA,NA,NA,NA,400,3,51,150,83,57,42,15,35.1
2021,"2018_SOC","Business operations specialists, all other",NA,NA,NA,NA,584,6,39,170,138,105,93,33,41
2021,"2018_SOC","Accountants and auditors",NA,NA,NA,NA,1630,1,88,428,365,342,297,108,43.4
2021,"2018_SOC","Property appraisers and assessors",NA,NA,NA,NA,80,0,5,13,10,17,20,15,50
2021,"2018_SOC","Budget analysts",NA,NA,NA,NA,61,0,0,15,12,13,20,2,48.5
2021,"2018_SOC","Credit analysts",NA,NA,NA,NA,38,0,4,7,8,9,9,0,NA
2021,"2018_SOC","Financial and investment analysts",NA,NA,NA,NA,343,1,29,112,73,72,44,13,39.9
2021,"2018_SOC","Personal financial advisors",NA,NA,NA,NA,535,2,30,124,124,110,95,51,44.2
2021,"2018_SOC","Insurance underwriters",NA,NA,NA,NA,128,0,7,23,28,33,31,6,46.8
2021,"2018_SOC","Financial examiners",NA,NA,NA,NA,16,0,0,1,6,3,5,1,NA
2021,"2018_SOC","Credit counselors and loan officers",NA,NA,NA,NA,440,1,25,125,98,98,69,23,42.4
2021,"2018_SOC","Tax examiners and collectors, and revenue agents",NA,NA,NA,NA,63,0,2,8,16,17,13,7,48
2021,"2018_SOC","Tax preparers",NA,NA,NA,NA,101,0,3,26,18,15,17,23,48.9
2021,"2018_SOC","Other financial specialists",NA,NA,NA,NA,61,0,2,12,16,17,12,1,45.2
2021,"2018_SOC","Professional and related occupations",NA,NA,NA,NA,36880,320,2215,9496,8842,7634,5983,2390,42.6
2021,"2018_SOC","Computer and mathematical occupations","it","computer","group",NA,5688,28,347,1693,1489,1135,815,181,40.7
2021,"2018_SOC","Computer and information research scientists","it","computer","occupation",NA,41,0,2,20,9,4,4,1,NA
2021,"2018_SOC","Computer systems analysts","it","computer","occupation",NA,464,2,17,125,127,92,83,18,42.3
2021,"2018_SOC","Information security analysts","it","computer","occupation",NA,152,2,9,30,45,33,21,13,42.9
2021,"2018_SOC","Computer programmers","it","computer","occupation",NA,444,5,19,108,115,95,82,20,43.4
2021,"2018_SOC","Software developers","it","computer","occupation","2020+ only; see 2019 note",1932,4,122,700,523,338,205,40,38.6
2021,"2018_SOC","Software quality assurance analysts and testers","it","computer","occupation","2020+ only; see 2019 note",74,0,2,15,27,15,10,5,42.7
2021,"2018_SOC","Web developers","it","computer","occupation",NA,81,1,3,36,22,9,8,1,38.5
2021,"2018_SOC","Web and digital interface designers","it","computer","occupation","2020+ only",64,1,8,19,20,9,3,4,37.1
2021,"2018_SOC","Computer support specialists","it","computer","occupation",NA,660,6,62,180,139,140,110,23,41.1
2021,"2018_SOC","Database administrators and architects","it","computer","occupation","2020+ only; see 2019 note",111,0,1,31,19,32,27,1,45.7
2021,"2018_SOC","Network and computer systems administrators","it","computer","occupation",NA,212,1,5,49,57,54,38,8,44.1
2021,"2018_SOC","Computer network architects","it","computer","occupation",NA,102,0,0,14,39,30,16,2,45
2021,"2018_SOC","Computer occupations, all other","it","computer","occupation",NA,889,6,68,204,230,200,151,30,42.2
2021,"2018_SOC","Actuaries",NA,NA,NA,NA,29,0,2,14,1,8,4,0,NA
2021,"2018_SOC","Mathematicians",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2021,"2018_SOC","Operations research analysts","it","data_science","occupation",NA,141,0,6,35,38,33,24,5,42.6
2021,"2018_SOC","Statisticians","it","data_science","occupation",NA,45,0,1,16,9,13,5,1,NA
2021,"2018_SOC","Other mathematical science occupations",NA,NA,NA,NA,245,0,19,96,67,31,23,9,37
2021,"2018_SOC","Architecture and engineering occupations","engineering","arch_engineering","group",NA,3235,9,197,910,746,640,561,173,42
2021,"2018_SOC","Architects, except landscape and naval","engineering","arch_engineering","occupation","2020+ only; see 2019 note",212,0,4,49,45,46,47,21,46.3
2021,"2018_SOC","Landscape architects","engineering","arch_engineering","occupation",NA,27,0,1,7,6,5,5,2,NA
2021,"2018_SOC","Surveyors, cartographers, and photogrammetrists","engineering","arch_engineering","occupation",NA,41,0,1,7,11,11,9,2,NA
2021,"2018_SOC","Aerospace engineers","engineering","arch_engineering","occupation",NA,129,0,9,39,26,19,30,6,41.9
2021,"2018_SOC","Agricultural engineers","engineering","arch_engineering","occupation",NA,8,0,0,2,4,1,1,0,NA
2021,"2018_SOC","Bioengineers and biomedical engineers","engineering","arch_engineering","occupation","2020+ only; see 2019 note",15,0,3,5,4,1,2,0,NA
2021,"2018_SOC","Chemical engineers","engineering","arch_engineering","occupation",NA,75,0,7,17,15,17,15,4,45.1
2021,"2018_SOC","Civil engineers","engineering","arch_engineering","occupation",NA,431,0,35,138,97,79,58,24,39.7
2021,"2018_SOC","Computer hardware engineers","engineering","arch_engineering","occupation",NA,88,0,1,36,27,11,8,5,38.2
2021,"2018_SOC","Electrical and electronics engineers","engineering","arch_engineering","occupation",NA,299,0,9,80,65,68,63,13,43.7
2021,"2018_SOC","Environmental engineers","engineering","arch_engineering","occupation",NA,33,0,2,7,5,10,7,2,NA
2021,"2018_SOC","Industrial engineers, including health and safety","engineering","arch_engineering","occupation",NA,216,0,11,66,55,45,32,7,41.5
2021,"2018_SOC","Marine engineers and naval architects","engineering","arch_engineering","occupation",NA,12,0,1,4,2,5,1,0,NA
2021,"2018_SOC","Materials engineers","engineering","arch_engineering","occupation",NA,43,1,4,13,8,8,6,2,NA
2021,"2018_SOC","Mechanical engineers","engineering","arch_engineering","occupation",NA,354,0,31,110,87,59,55,12,40
2021,"2018_SOC","Mining and geological engineers, including mining safety engineers","engineering","arch_engineering","occupation",NA,8,0,0,2,4,2,0,0,NA
2021,"2018_SOC","Nuclear engineers","engineering","arch_engineering","occupation",NA,11,0,0,0,8,0,3,1,NA
2021,"2018_SOC","Petroleum engineers","engineering","arch_engineering","occupation",NA,16,0,0,4,6,1,4,1,NA
2021,"2018_SOC","Engineers, all other","engineering","arch_engineering","occupation",NA,666,0,35,200,145,140,110,37,41.8
2021,"2018_SOC","Architectural and civil drafters","engineering","arch_engineering","occupation","2020+ only; see 2019 note",32,0,1,11,7,5,3,4,NA
2021,"2018_SOC","Other drafters","engineering","arch_engineering","occupation","2020+ only; see 2019 note",93,0,5,23,31,18,12,4,41.5
2021,"2018_SOC","Electrical and electronic engineering technologists and technicians","engineering","eng_technician","occupation","2020+ only; see 2019 note",74,2,5,8,16,13,20,9,49
2021,"2018_SOC","Other engineering technologists and technicians, except drafters","engineering","eng_technician","occupation","2020+ only; see 2019 note",293,3,26,66,59,68,62,11,43.3
2021,"2018_SOC","Surveying and mapping technicians","engineering","eng_technician","occupation",NA,57,0,5,17,14,9,8,5,39.9
2021,"2018_SOC","Life, physical, and social science occupations","life_science","life_science","group",NA,1640,9,119,501,353,304,248,106,41
2021,"2018_SOC","Agricultural and food scientists","life_science","life_science","occupation",NA,32,0,3,15,4,4,5,1,NA
2021,"2018_SOC","Biological scientists","life_science","life_science","occupation",NA,94,0,4,28,21,16,18,6,42.6
2021,"2018_SOC","Conservation scientists and foresters","life_science","life_science","occupation",NA,22,0,1,8,6,4,2,1,NA
2021,"2018_SOC","Medical scientists","life_science","life_science","occupation",NA,121,0,4,31,31,27,20,8,43.4
2021,"2018_SOC","Life scientists, all other","life_science","life_science","occupation",NA,8,0,0,6,2,0,0,0,NA
2021,"2018_SOC","Astronomers and physicists","life_science","physical_science","occupation",NA,22,0,0,7,5,3,3,4,NA
2021,"2018_SOC","Atmospheric and space scientists","life_science","physical_science","occupation",NA,11,0,1,1,3,5,1,0,NA
2021,"2018_SOC","Chemists and materials scientists","life_science","physical_science","occupation",NA,94,0,5,28,19,15,20,8,43
2021,"2018_SOC","Environmental scientists and specialists, including health","life_science","physical_science","occupation","2020+ only; see 2019 note",40,0,1,10,8,13,6,2,NA
2021,"2018_SOC","Geoscientists and hydrologists, except geographers","life_science","physical_science","occupation","2020+ only; see 2019 note",42,0,0,14,15,5,8,0,NA
2021,"2018_SOC","Physical scientists, all other","life_science","physical_science","occupation",NA,370,0,21,119,108,67,39,16,39.9
2021,"2018_SOC","Economists",NA,NA,NA,NA,21,0,1,5,6,2,4,3,NA
2021,"2018_SOC","Survey researchers",NA,NA,NA,NA,1,0,0,0,1,0,0,0,NA
2021,"2018_SOC","Clinical and counseling psychologists",NA,NA,NA,NA,13,0,0,2,3,3,3,2,NA
2021,"2018_SOC","School psychologists",NA,NA,NA,NA,58,0,1,22,16,12,4,3,38.3
2021,"2018_SOC","Other psychologists",NA,NA,NA,NA,149,0,3,30,29,34,27,27,48.6
2021,"2018_SOC","Sociologists",NA,NA,NA,NA,2,0,0,0,1,1,0,0,NA
2021,"2018_SOC","Urban and regional planners",NA,NA,NA,NA,28,0,2,5,6,2,11,2,NA
2021,"2018_SOC","Miscellaneous social scientists and related workers",NA,NA,NA,NA,54,0,3,19,7,16,6,2,39.6
2021,"2018_SOC","Agricultural and food science technicians","life_science","science_technician","occupation",NA,30,0,2,12,5,5,2,3,NA
2021,"2018_SOC","Biological technicians","life_science","science_technician","occupation",NA,18,1,2,7,1,2,5,1,NA
2021,"2018_SOC","Chemical technicians","life_science","science_technician","occupation",NA,48,0,7,16,5,12,5,2,NA
2021,"2018_SOC","Environmental science and geoscience technicians","life_science","science_technician","occupation","2020+ only; see 2019 note",15,0,0,8,2,2,2,0,NA
2021,"2018_SOC","Nuclear technicians","life_science","science_technician","occupation",NA,2,0,0,1,1,0,0,0,NA
2021,"2018_SOC","Social science research assistants",NA,NA,NA,NA,6,0,2,2,1,1,1,0,NA
2021,"2018_SOC","Other life, physical, and social science technicians","life_science","science_technician","occupation","2020+ only; see 2019 note",269,6,47,91,34,42,38,11,34.6
2021,"2018_SOC","Occupational health and safety specialists and technicians",NA,NA,NA,NA,72,2,7,17,14,11,19,3,44
2021,"2018_SOC","Community and social service occupations",NA,NA,NA,NA,2777,14,140,662,648,580,490,244,44.2
2021,"2018_SOC","Substance abuse and behavioral disorder counselors",NA,NA,NA,NA,121,0,8,54,25,13,12,9,35.1
2021,"2018_SOC","Educational, guidance, and career counselors and advisors",NA,NA,NA,NA,362,2,22,87,95,83,54,19,42.5
2021,"2018_SOC","Marriage and family therapists",NA,NA,NA,NA,44,0,1,9,12,9,9,3,NA
2021,"2018_SOC","Mental health counselors",NA,NA,NA,NA,212,0,7,57,56,43,33,16,42.7
2021,"2018_SOC","Rehabilitation counselors",NA,NA,NA,NA,11,0,0,2,3,2,3,1,NA
2021,"2018_SOC","Counselors, all other",NA,NA,NA,NA,250,6,22,61,49,46,42,25,43.4
2021,"2018_SOC","Child, family, and school social workers",NA,NA,NA,NA,54,1,2,12,15,14,8,2,43.9
2021,"2018_SOC","Healthcare social workers",NA,NA,NA,NA,77,0,2,17,22,16,11,9,44.7
2021,"2018_SOC","Mental health and substance abuse social workers",NA,NA,NA,NA,15,0,0,5,4,2,0,4,NA
2021,"2018_SOC","Social workers, all other",NA,NA,NA,NA,681,0,35,178,175,152,113,29,42.8
2021,"2018_SOC","Probation officers and correctional treatment specialists",NA,NA,NA,NA,88,0,1,17,19,30,18,3,45.9
2021,"2018_SOC","Social and human service assistants",NA,NA,NA,NA,194,3,10,46,43,43,35,14,43.9
2021,"2018_SOC","Other community and social service specialists",NA,NA,NA,NA,100,1,13,26,22,16,16,6,39.7
2021,"2018_SOC","Clergy",NA,NA,NA,NA,404,0,7,55,87,80,96,79,50.6
2021,"2018_SOC","Directors, religious activities and education",NA,NA,NA,NA,67,0,2,13,13,15,19,4,46.7
2021,"2018_SOC","Religious workers, all other",NA,NA,NA,NA,96,0,10,22,7,17,21,20,52
2021,"2018_SOC","Legal occupations",NA,NA,NA,NA,1805,5,46,368,444,382,354,207,46.4
2021,"2018_SOC","Lawyers",NA,NA,NA,NA,1085,1,1,204,308,230,204,137,46.5
2021,"2018_SOC","Judicial law clerks",NA,NA,NA,NA,24,0,0,14,3,2,3,2,NA
2021,"2018_SOC","Judges, magistrates, and other judicial workers",NA,NA,NA,NA,77,0,4,5,16,23,14,15,53.1
2021,"2018_SOC","Paralegals and legal assistants",NA,NA,NA,NA,431,3,31,98,87,87,95,30,45
2021,"2018_SOC","Title examiners, abstractors, and searchers",NA,NA,NA,NA,107,1,3,25,19,24,27,9,48.3
2021,"2018_SOC","Legal support workers, all other",NA,NA,NA,NA,80,1,6,22,11,15,12,13,45
2021,"2018_SOC","Education, training, and library occupations",NA,NA,NA,NA,8946,120,610,1989,2121,2064,1446,596,43.2
